DUID,cal_day,contam,clean,essential_day
PPCCGT,2024-10-28,boundary,FALSE,FALSE
PPCCGT,2024-10-29,clean,TRUE,FALSE
PPCCGT,2024-10-30,clean,TRUE,FALSE
PPCCGT,2024-10-31,clean,TRUE,FALSE
PPCCGT,2024-11-01,clean,TRUE,FALSE
PPCCGT,2024-11-02,clean,TRUE,FALSE
PPCCGT,2024-11-03,clean,TRUE,FALSE
PPCCGT,2024-11-04,clean,TRUE,FALSE
PPCCGT,2024-11-05,clean,TRUE,FALSE
PPCCGT,2024-11-06,clean,TRUE,FALSE
PPCCGT,2024-11-07,clean,TRUE,FALSE
PPCCGT,2024-11-08,clean,TRUE,FALSE
PPCCGT,2024-11-09,clean,TRUE,FALSE
PPCCGT,2024-11-10,clean,TRUE,FALSE
PPCCGT,2024-11-11,clean,TRUE,FALSE
PPCCGT,2024-11-12,clean,TRUE,FALSE
PPCCGT,2024-11-13,clean,TRUE,FALSE
PPCCGT,2024-11-14,clean,TRUE,FALSE
PPCCGT,2024-11-15,clean,TRUE,FALSE
PPCCGT,2024-11-16,clean,TRUE,FALSE
PPCCGT,2024-11-17,clean,TRUE,FALSE
PPCCGT,2024-11-18,clean,TRUE,FALSE
PPCCGT,2024-11-19,clean,TRUE,FALSE
PPCCGT,2024-11-20,clean,TRUE,FALSE
PPCCGT,2024-11-21,clean,TRUE,FALSE
PPCCGT,2024-11-22,clean,TRUE,FALSE
PPCCGT,2024-11-23,clean,TRUE,FALSE
PPCCGT,2024-11-24,clean,TRUE,FALSE
PPCCGT,2024-11-25,clean,TRUE,FALSE
PPCCGT,2024-11-26,clean,TRUE,FALSE
PPCCGT,2024-11-27,clean,TRUE,FALSE
PPCCGT,2024-11-28,clean,TRUE,FALSE
PPCCGT,2024-11-29,clean,TRUE,FALSE
PPCCGT,2024-11-30,clean,TRUE,FALSE
PPCCGT,2024-12-01,clean,TRUE,FALSE
PPCCGT,2024-12-02,clean,TRUE,FALSE
PPCCGT,2024-12-03,clean,TRUE,FALSE
PPCCGT,2024-12-04,clean,TRUE,FALSE
PPCCGT,2024-12-05,clean,TRUE,FALSE
PPCCGT,2024-12-06,clean,TRUE,FALSE
PPCCGT,2024-12-07,clean,TRUE,FALSE
PPCCGT,2024-12-08,clean,TRUE,FALSE
PPCCGT,2024-12-09,clean,TRUE,FALSE
PPCCGT,2024-12-10,clean,TRUE,FALSE
PPCCGT,2024-12-11,clean,TRUE,FALSE
PPCCGT,2024-12-12,clean,TRUE,FALSE
PPCCGT,2024-12-13,clean,TRUE,FALSE
PPCCGT,2024-12-14,clean,TRUE,FALSE
PPCCGT,2024-12-15,clean,TRUE,FALSE
PPCCGT,2024-12-16,clean,TRUE,FALSE
PPCCGT,2024-12-17,clean,TRUE,FALSE
PPCCGT,2024-12-18,clean,TRUE,FALSE
PPCCGT,2024-12-19,clean,TRUE,FALSE
PPCCGT,2024-12-20,clean,TRUE,FALSE
PPCCGT,2024-12-21,clean,TRUE,FALSE
PPCCGT,2024-12-22,clean,TRUE,FALSE
PPCCGT,2024-12-23,clean,TRUE,FALSE
PPCCGT,2024-12-24,clean,TRUE,FALSE
PPCCGT,2024-12-25,issued-pending,FALSE,FALSE
PPCCGT,2024-12-26,continuation-active,FALSE,FALSE
PPCCGT,2024-12-27,continuation-active,FALSE,FALSE
PPCCGT,2024-12-28,continuation-active,FALSE,FALSE
PPCCGT,2024-12-29,continuation-active,FALSE,FALSE
PPCCGT,2024-12-30,continuation-active,FALSE,FALSE
PPCCGT,2024-12-31,continuation-active,FALSE,FALSE
TORRB2,2022-01-01,clean,TRUE,FALSE
TORRB2,2022-01-02,issued-pending,FALSE,FALSE
TORRB2,2022-01-03,continuation-active,FALSE,FALSE
TORRB2,2022-01-04,clean,TRUE,FALSE
TORRB2,2022-01-05,clean,TRUE,FALSE
TORRB2,2022-01-06,clean,TRUE,FALSE
TORRB2,2022-01-07,clean,TRUE,FALSE
TORRB2,2022-01-08,clean,TRUE,FALSE
TORRB2,2022-01-09,clean,TRUE,FALSE
TORRB2,2022-01-10,clean,TRUE,FALSE
TORRB2,2022-01-11,clean,TRUE,FALSE
TORRB2,2022-01-12,clean,TRUE,FALSE
TORRB2,2022-01-13,continuation-active,FALSE,FALSE
TORRB2,2022-01-14,clean,TRUE,FALSE
TORRB2,2022-01-15,clean,TRUE,FALSE
TORRB2,2022-01-16,clean,TRUE,FALSE
TORRB2,2022-01-17,continuation-active,FALSE,FALSE
TORRB2,2022-01-18,clean,TRUE,FALSE
TORRB2,2022-01-19,clean,TRUE,FALSE
TORRB2,2022-01-20,clean,TRUE,FALSE
TORRB2,2022-01-21,clean,TRUE,FALSE
TORRB2,2022-01-22,clean,TRUE,FALSE
TORRB2,2022-01-23,clean,TRUE,FALSE
TORRB2,2022-01-24,clean,TRUE,FALSE
TORRB2,2022-01-25,clean,TRUE,FALSE
TORRB2,2022-01-26,clean,TRUE,FALSE
TORRB2,2022-01-27,clean,TRUE,FALSE
TORRB2,2022-01-28,clean,TRUE,FALSE
TORRB2,2022-01-29,clean,TRUE,FALSE
TORRB2,2022-01-30,clean,TRUE,FALSE
TORRB2,2022-01-31,clean,TRUE,FALSE
TORRB2,2022-02-01,issued-pending,FALSE,FALSE
TORRB2,2022-02-02,continuation-active,FALSE,FALSE
TORRB2,2022-02-03,continuation-active,FALSE,FALSE
TORRB2,2022-02-04,clean,TRUE,FALSE
TORRB2,2022-02-05,continuation-active,FALSE,FALSE
TORRB2,2022-02-06,clean,TRUE,FALSE
TORRB2,2022-02-07,clean,TRUE,FALSE
TORRB2,2022-02-08,clean,TRUE,FALSE
TORRB2,2022-02-09,clean,TRUE,FALSE
TORRB2,2022-02-10,continuation-active,FALSE,FALSE
TORRB2,2022-02-11,clean,TRUE,FALSE
TORRB2,2022-02-12,clean,TRUE,FALSE
TORRB2,2022-02-13,issued-pending,FALSE,FALSE
TORRB2,2022-02-14,boundary,FALSE,FALSE
TORRB2,2022-02-15,clean,TRUE,FALSE
TORRB2,2022-02-16,clean,TRUE,FALSE
TORRB2,2022-02-17,clean,TRUE,FALSE
TORRB2,2022-02-18,clean,TRUE,FALSE
TORRB2,2022-02-19,clean,TRUE,FALSE
TORRB2,2022-02-20,clean,TRUE,FALSE
TORRB2,2022-02-21,clean,TRUE,FALSE
TORRB2,2022-02-22,clean,TRUE,FALSE
TORRB2,2022-02-23,clean,TRUE,FALSE
TORRB2,2022-02-24,clean,TRUE,FALSE
TORRB2,2022-02-25,clean,TRUE,TRUE
TORRB2,2022-02-26,clean,TRUE,FALSE
TORRB2,2022-02-27,clean,TRUE,FALSE
TORRB2,2022-02-28,clean,TRUE,FALSE
TORRB2,2022-03-01,clean,TRUE,FALSE
TORRB2,2022-03-02,clean,TRUE,FALSE
TORRB2,2022-03-03,clean,TRUE,FALSE
TORRB2,2022-03-04,clean,TRUE,FALSE
TORRB2,2022-03-05,issued-pending,FALSE,FALSE
TORRB2,2022-03-06,continuation-active,FALSE,FALSE
TORRB2,2022-03-07,continuation-active,FALSE,FALSE
TORRB2,2022-03-08,continuation-active,FALSE,FALSE
TORRB2,2022-03-09,continuation-active,FALSE,FALSE
TORRB2,2022-03-10,continuation-active,FALSE,FALSE
TORRB2,2022-03-11,issued-pending,FALSE,FALSE
TORRB2,2022-03-12,issued-pending,FALSE,FALSE
TORRB2,2022-03-13,issued-pending,FALSE,FALSE
TORRB2,2022-03-14,continuation-active,FALSE,FALSE
TORRB2,2022-03-15,clean,TRUE,FALSE
TORRB2,2022-03-16,clean,TRUE,FALSE
TORRB2,2022-03-17,clean,TRUE,FALSE
TORRB2,2022-03-18,clean,TRUE,TRUE
TORRB2,2022-03-19,clean,TRUE,TRUE
TORRB2,2022-03-20,clean,TRUE,TRUE
TORRB2,2022-03-21,clean,TRUE,FALSE
TORRB2,2022-03-22,clean,TRUE,FALSE
TORRB2,2022-03-23,issued-pending,FALSE,FALSE
TORRB2,2022-03-24,continuation-active,FALSE,TRUE
TORRB2,2022-03-25,clean,TRUE,FALSE
TORRB2,2022-03-26,clean,TRUE,FALSE
TORRB2,2022-03-27,clean,TRUE,FALSE
TORRB2,2022-03-28,clean,TRUE,FALSE
TORRB2,2022-03-29,clean,TRUE,FALSE
TORRB2,2022-03-30,clean,TRUE,TRUE
TORRB2,2022-03-31,clean,TRUE,FALSE
TORRB2,2022-04-01,issued-pending,FALSE,FALSE
TORRB2,2022-04-02,continuation-active,FALSE,FALSE
TORRB2,2022-04-03,continuation-active,FALSE,FALSE
TORRB2,2022-04-04,clean,TRUE,FALSE
TORRB2,2022-04-05,clean,TRUE,FALSE
TORRB2,2022-04-06,clean,TRUE,FALSE
TORRB2,2022-04-07,clean,TRUE,FALSE
TORRB2,2022-04-08,clean,TRUE,FALSE
TORRB2,2022-04-09,issued-pending,FALSE,FALSE
TORRB2,2022-04-10,issued-pending,FALSE,FALSE
TORRB2,2022-04-11,continuation-active,FALSE,FALSE
TORRB2,2022-04-12,clean,TRUE,FALSE
TORRB2,2022-04-13,issued-pending,FALSE,FALSE
TORRB2,2022-04-14,continuation-active,FALSE,FALSE
TORRB2,2022-04-15,clean,TRUE,FALSE
TORRB2,2022-04-16,clean,TRUE,FALSE
TORRB2,2022-04-17,continuation-active,FALSE,FALSE
TORRB2,2022-04-18,clean,TRUE,FALSE
TORRB2,2022-04-19,clean,TRUE,FALSE
TORRB2,2022-04-20,clean,TRUE,FALSE
TORRB2,2022-04-21,clean,TRUE,FALSE
TORRB2,2022-04-22,clean,TRUE,FALSE
TORRB2,2022-04-23,clean,TRUE,FALSE
TORRB2,2022-04-24,clean,TRUE,FALSE
TORRB2,2022-04-25,clean,TRUE,FALSE
TORRB2,2022-04-26,clean,TRUE,FALSE
TORRB2,2022-04-27,clean,TRUE,FALSE
TORRB2,2022-04-28,clean,TRUE,FALSE
TORRB2,2022-04-29,clean,TRUE,FALSE
TORRB2,2022-04-30,clean,TRUE,FALSE
TORRB2,2022-05-01,clean,TRUE,FALSE
TORRB2,2022-05-02,clean,TRUE,FALSE
TORRB2,2022-05-03,clean,TRUE,FALSE
TORRB2,2022-05-04,clean,TRUE,FALSE
TORRB2,2022-05-05,clean,TRUE,FALSE
TORRB2,2022-05-06,clean,TRUE,FALSE
TORRB2,2022-05-07,clean,TRUE,FALSE
TORRB2,2022-05-08,clean,TRUE,FALSE
TORRB2,2022-05-09,clean,TRUE,FALSE
TORRB2,2022-05-10,clean,TRUE,FALSE
TORRB2,2022-05-11,clean,TRUE,FALSE
TORRB2,2022-05-12,clean,TRUE,FALSE
TORRB2,2022-05-13,clean,TRUE,TRUE
TORRB2,2022-05-14,clean,TRUE,FALSE
TORRB2,2022-05-15,issued-pending,FALSE,FALSE
TORRB2,2022-05-16,boundary,FALSE,FALSE
TORRB2,2022-05-17,clean,TRUE,FALSE
TORRB2,2022-05-18,clean,TRUE,FALSE
TORRB2,2022-05-19,clean,TRUE,FALSE
TORRB2,2022-05-20,continuation-active,FALSE,FALSE
TORRB2,2022-05-21,issued-pending,FALSE,FALSE
TORRB2,2022-05-22,issued-pending,FALSE,FALSE
TORRB2,2022-05-23,boundary,FALSE,FALSE
TORRB2,2022-05-24,issued-pending,FALSE,FALSE
TORRB2,2022-05-25,issued-pending,FALSE,FALSE
TORRB2,2022-05-26,boundary,FALSE,FALSE
TORRB2,2022-05-27,clean,TRUE,FALSE
TORRB2,2022-05-28,clean,TRUE,FALSE
TORRB2,2022-05-29,issued-pending,FALSE,FALSE
TORRB2,2022-05-30,boundary,FALSE,FALSE
TORRB2,2022-05-31,issued-pending,FALSE,FALSE
TORRB2,2022-06-01,continuation-active,FALSE,FALSE
TORRB2,2022-06-02,clean,TRUE,FALSE
TORRB2,2022-06-03,clean,TRUE,FALSE
TORRB2,2022-06-04,issued-pending,FALSE,FALSE
TORRB2,2022-06-05,issued-pending,FALSE,FALSE
TORRB2,2022-06-06,continuation-active,FALSE,TRUE
TORRB2,2022-06-07,continuation-active,FALSE,FALSE
TORRB2,2022-06-08,clean,TRUE,FALSE
TORRB2,2022-06-09,clean,TRUE,FALSE
TORRB2,2022-06-10,clean,TRUE,FALSE
TORRB2,2022-06-11,clean,TRUE,FALSE
TORRB2,2022-06-12,clean,TRUE,FALSE
TORRB2,2022-06-13,clean,TRUE,FALSE
TORRB2,2022-06-14,clean,TRUE,TRUE
TORRB2,2022-06-15,continuation-active,FALSE,TRUE
TORRB2,2022-06-16,continuation-active,FALSE,TRUE
TORRB2,2022-06-17,boundary,FALSE,FALSE
TORRB2,2022-06-18,clean,TRUE,FALSE
TORRB2,2022-06-19,clean,TRUE,TRUE
TORRB2,2022-06-20,clean,TRUE,TRUE
TORRB2,2022-06-21,clean,TRUE,FALSE
TORRB2,2022-06-22,clean,TRUE,FALSE
TORRB2,2022-06-23,clean,TRUE,TRUE
TORRB2,2022-06-24,clean,TRUE,FALSE
TORRB2,2022-06-25,issued-pending,FALSE,FALSE
TORRB2,2022-06-26,continuation-active,FALSE,FALSE
TORRB2,2022-06-27,clean,TRUE,FALSE
TORRB2,2022-06-28,clean,TRUE,FALSE
TORRB2,2022-06-29,clean,TRUE,FALSE
TORRB2,2022-06-30,clean,TRUE,FALSE
TORRB2,2022-07-01,clean,TRUE,FALSE
TORRB2,2022-07-02,clean,TRUE,FALSE
TORRB2,2022-07-03,clean,TRUE,FALSE
TORRB2,2022-07-04,clean,TRUE,FALSE
TORRB2,2022-07-05,clean,TRUE,FALSE
TORRB2,2022-07-06,clean,TRUE,FALSE
TORRB2,2022-07-07,clean,TRUE,FALSE
TORRB2,2022-07-08,clean,TRUE,FALSE
TORRB2,2022-07-09,clean,TRUE,FALSE
TORRB2,2022-07-10,clean,TRUE,FALSE
TORRB2,2022-07-11,clean,TRUE,FALSE
TORRB2,2022-07-12,clean,TRUE,FALSE
TORRB2,2022-07-13,clean,TRUE,FALSE
TORRB2,2022-07-14,clean,TRUE,FALSE
TORRB2,2022-07-15,clean,TRUE,FALSE
TORRB2,2022-07-16,clean,TRUE,FALSE
TORRB2,2022-07-17,clean,TRUE,FALSE
TORRB2,2022-07-18,clean,TRUE,FALSE
TORRB2,2022-07-19,clean,TRUE,FALSE
TORRB2,2022-07-20,clean,TRUE,FALSE
TORRB2,2022-07-21,clean,TRUE,FALSE
TORRB2,2022-07-22,clean,TRUE,FALSE
TORRB2,2022-07-23,clean,TRUE,TRUE
TORRB2,2022-07-24,clean,TRUE,FALSE
TORRB2,2022-07-25,clean,TRUE,FALSE
TORRB2,2022-07-26,clean,TRUE,FALSE
TORRB2,2022-07-27,clean,TRUE,FALSE
TORRB2,2022-07-28,clean,TRUE,FALSE
TORRB2,2022-07-29,clean,TRUE,FALSE
TORRB2,2022-07-30,issued-pending,FALSE,FALSE
TORRB2,2022-07-31,continuation-active,FALSE,FALSE
TORRB2,2022-08-01,continuation-active,FALSE,FALSE
TORRB2,2022-08-02,continuation-active,FALSE,FALSE
TORRB2,2022-08-03,continuation-active,FALSE,FALSE
TORRB2,2022-08-04,continuation-active,FALSE,FALSE
TORRB2,2022-08-05,continuation-active,FALSE,FALSE
TORRB2,2022-08-06,issued-pending,FALSE,FALSE
TORRB2,2022-08-07,boundary,FALSE,FALSE
TORRB2,2022-08-08,continuation-active,FALSE,FALSE
TORRB2,2022-08-09,boundary,FALSE,FALSE
TORRB2,2022-08-10,clean,TRUE,FALSE
TORRB2,2022-08-11,clean,TRUE,FALSE
TORRB2,2022-08-12,continuation-active,FALSE,FALSE
TORRB2,2022-08-13,clean,TRUE,FALSE
TORRB2,2022-08-14,continuation-active,FALSE,FALSE
TORRB2,2022-08-15,clean,TRUE,FALSE
TORRB2,2022-08-16,continuation-active,FALSE,FALSE
TORRB2,2022-08-17,clean,TRUE,FALSE
TORRB2,2022-08-18,continuation-active,FALSE,FALSE
TORRB2,2022-08-19,continuation-active,FALSE,TRUE
TORRB2,2022-08-20,continuation-active,FALSE,FALSE
TORRB2,2022-08-21,continuation-active,FALSE,FALSE
TORRB2,2022-08-22,clean,TRUE,FALSE
TORRB2,2022-08-23,clean,TRUE,TRUE
TORRB2,2022-08-24,clean,TRUE,FALSE
TORRB2,2022-08-25,clean,TRUE,FALSE
TORRB2,2022-08-26,clean,TRUE,FALSE
TORRB2,2022-08-27,clean,TRUE,FALSE
TORRB2,2022-08-28,clean,TRUE,TRUE
TORRB2,2022-08-29,clean,TRUE,FALSE
TORRB2,2022-08-30,clean,TRUE,FALSE
TORRB2,2022-08-31,clean,TRUE,FALSE
TORRB2,2022-09-01,clean,TRUE,FALSE
TORRB2,2022-09-02,clean,TRUE,FALSE
TORRB2,2022-09-03,clean,TRUE,FALSE
TORRB2,2022-09-04,clean,TRUE,FALSE
TORRB2,2022-09-05,clean,TRUE,FALSE
TORRB2,2022-09-06,clean,TRUE,FALSE
TORRB2,2022-09-07,clean,TRUE,FALSE
TORRB2,2022-09-08,clean,TRUE,FALSE
TORRB2,2022-09-09,clean,TRUE,FALSE
TORRB2,2022-09-10,clean,TRUE,FALSE
TORRB2,2022-09-11,clean,TRUE,FALSE
TORRB2,2022-09-12,clean,TRUE,FALSE
TORRB2,2022-09-13,clean,TRUE,TRUE
TORRB2,2022-09-14,clean,TRUE,TRUE
TORRB2,2022-09-15,clean,TRUE,TRUE
TORRB2,2022-09-16,clean,TRUE,TRUE
TORRB2,2022-09-17,clean,TRUE,TRUE
TORRB2,2022-09-18,clean,TRUE,TRUE
TORRB2,2022-09-19,clean,TRUE,FALSE
TORRB2,2022-09-20,clean,TRUE,TRUE
TORRB2,2022-09-21,clean,TRUE,FALSE
TORRB2,2022-09-22,clean,TRUE,FALSE
TORRB2,2022-09-23,clean,TRUE,FALSE
TORRB2,2022-09-24,clean,TRUE,FALSE
TORRB2,2022-09-25,clean,TRUE,FALSE
TORRB2,2022-09-26,clean,TRUE,FALSE
TORRB2,2022-09-27,clean,TRUE,FALSE
TORRB2,2022-09-28,clean,TRUE,FALSE
TORRB2,2022-09-29,clean,TRUE,FALSE
TORRB2,2022-09-30,clean,TRUE,FALSE
TORRB2,2022-10-01,clean,TRUE,FALSE
TORRB2,2022-10-02,clean,TRUE,FALSE
TORRB2,2022-10-03,clean,TRUE,FALSE
TORRB2,2022-10-04,clean,TRUE,FALSE
TORRB2,2022-10-05,clean,TRUE,FALSE
TORRB2,2022-10-06,clean,TRUE,FALSE
TORRB2,2022-10-07,clean,TRUE,FALSE
TORRB2,2022-10-08,clean,TRUE,FALSE
TORRB2,2022-10-09,clean,TRUE,FALSE
TORRB2,2022-10-10,clean,TRUE,FALSE
TORRB2,2022-10-11,issued-pending,FALSE,FALSE
TORRB2,2022-10-12,continuation-active,FALSE,FALSE
TORRB2,2022-10-13,clean,TRUE,FALSE
TORRB2,2022-10-14,continuation-active,FALSE,FALSE
TORRB2,2022-10-15,continuation-active,FALSE,FALSE
TORRB2,2022-10-16,clean,TRUE,FALSE
TORRB2,2022-10-17,clean,TRUE,FALSE
TORRB2,2022-10-18,continuation-active,FALSE,FALSE
TORRB2,2022-10-19,continuation-active,FALSE,FALSE
TORRB2,2022-10-20,continuation-active,FALSE,FALSE
TORRB2,2022-10-21,boundary,FALSE,FALSE
TORRB2,2022-10-22,clean,TRUE,FALSE
TORRB2,2022-10-23,issued-pending,FALSE,TRUE
TORRB2,2022-10-24,continuation-active,FALSE,FALSE
TORRB2,2022-10-25,continuation-active,FALSE,FALSE
TORRB2,2022-10-26,continuation-active,FALSE,FALSE
TORRB2,2022-10-27,issued-pending,FALSE,FALSE
TORRB2,2022-10-28,continuation-active,FALSE,FALSE
TORRB2,2022-10-29,continuation-active,FALSE,FALSE
TORRB2,2022-10-30,clean,TRUE,FALSE
TORRB2,2022-10-31,continuation-active,FALSE,FALSE
TORRB2,2022-11-01,clean,TRUE,FALSE
TORRB2,2022-11-02,continuation-active,FALSE,FALSE
TORRB2,2022-11-03,continuation-active,FALSE,FALSE
TORRB2,2022-11-04,issued-pending,FALSE,TRUE
TORRB2,2022-11-05,issued-pending,FALSE,FALSE
TORRB2,2022-11-06,issued-pending,FALSE,FALSE
TORRB2,2022-11-07,continuation-active,FALSE,FALSE
TORRB2,2022-11-08,continuation-active,FALSE,FALSE
TORRB2,2022-11-09,issued-pending,FALSE,FALSE
TORRB2,2022-11-10,continuation-active,FALSE,FALSE
TORRB2,2022-11-11,boundary,FALSE,FALSE
TORRB2,2022-11-12,continuation-active,FALSE,FALSE
TORRB2,2022-11-13,issued-pending,FALSE,FALSE
TORRB2,2022-11-14,continuation-active,FALSE,FALSE
TORRB2,2022-11-15,clean,TRUE,FALSE
TORRB2,2022-11-16,clean,TRUE,FALSE
TORRB2,2022-11-17,clean,TRUE,FALSE
TORRB2,2022-11-18,clean,TRUE,FALSE
TORRB2,2022-11-19,clean,TRUE,FALSE
TORRB2,2022-11-20,continuation-active,FALSE,FALSE
TORRB2,2022-11-21,continuation-active,FALSE,TRUE
TORRB2,2022-11-22,continuation-active,FALSE,FALSE
TORRB2,2022-11-23,clean,TRUE,FALSE
TORRB2,2022-11-24,clean,TRUE,FALSE
TORRB2,2022-11-25,clean,TRUE,FALSE
TORRB2,2022-11-26,issued-pending,FALSE,FALSE
TORRB2,2022-11-27,continuation-active,FALSE,FALSE
TORRB2,2022-11-28,continuation-active,FALSE,FALSE
TORRB2,2022-11-29,boundary,FALSE,FALSE
TORRB2,2022-11-30,continuation-active,FALSE,FALSE
TORRB2,2022-12-01,continuation-active,FALSE,TRUE
TORRB2,2022-12-02,continuation-active,FALSE,FALSE
TORRB2,2022-12-03,continuation-active,FALSE,TRUE
TORRB2,2022-12-04,issued-pending,FALSE,FALSE
TORRB2,2022-12-05,issued-pending,FALSE,FALSE
TORRB2,2022-12-06,continuation-active,FALSE,FALSE
TORRB2,2022-12-07,boundary,FALSE,FALSE
TORRB2,2022-12-08,continuation-active,FALSE,FALSE
TORRB2,2022-12-09,continuation-active,FALSE,FALSE
TORRB2,2022-12-10,clean,TRUE,FALSE
TORRB2,2022-12-11,clean,TRUE,FALSE
TORRB2,2022-12-12,continuation-active,FALSE,FALSE
TORRB2,2022-12-13,continuation-active,FALSE,FALSE
TORRB2,2022-12-14,continuation-active,FALSE,TRUE
TORRB2,2022-12-15,continuation-active,FALSE,FALSE
TORRB2,2022-12-16,continuation-active,FALSE,FALSE
TORRB2,2022-12-17,clean,TRUE,FALSE
TORRB2,2022-12-18,clean,TRUE,FALSE
TORRB2,2022-12-19,continuation-active,FALSE,FALSE
TORRB2,2022-12-20,clean,TRUE,FALSE
TORRB2,2022-12-21,clean,TRUE,FALSE
TORRB2,2022-12-22,issued-pending,FALSE,FALSE
TORRB2,2022-12-23,issued-pending,FALSE,FALSE
TORRB2,2022-12-24,issued-pending,FALSE,FALSE
TORRB2,2022-12-25,continuation-active,FALSE,FALSE
TORRB2,2022-12-26,boundary,FALSE,FALSE
TORRB2,2022-12-27,clean,TRUE,FALSE
TORRB2,2022-12-28,issued-pending,FALSE,FALSE
TORRB2,2022-12-29,continuation-active,FALSE,FALSE
TORRB2,2022-12-30,issued-pending,FALSE,FALSE
TORRB2,2022-12-31,issued-pending,FALSE,FALSE
TORRB2,2023-01-01,issued-pending,FALSE,FALSE
TORRB2,2023-01-02,issued-pending,FALSE,FALSE
TORRB2,2023-01-03,continuation-active,FALSE,FALSE
TORRB2,2023-01-04,continuation-active,FALSE,FALSE
TORRB2,2023-01-05,continuation-active,FALSE,FALSE
TORRB2,2023-01-06,continuation-active,FALSE,FALSE
TORRB2,2023-01-07,continuation-active,FALSE,FALSE
TORRB2,2023-01-08,issued-pending,FALSE,FALSE
TORRB2,2023-01-09,issued-pending,FALSE,FALSE
TORRB2,2023-01-10,issued-pending,FALSE,FALSE
TORRB2,2023-01-11,issued-pending,FALSE,FALSE
TORRB2,2023-01-12,boundary,FALSE,FALSE
TORRB2,2023-01-13,clean,TRUE,FALSE
TORRB2,2023-01-14,clean,TRUE,FALSE
TORRB2,2023-01-15,issued-pending,FALSE,FALSE
TORRB2,2023-01-16,continuation-active,FALSE,FALSE
TORRB2,2023-01-17,boundary,FALSE,FALSE
TORRB2,2023-01-18,issued-pending,FALSE,FALSE
TORRB2,2023-01-19,continuation-active,FALSE,FALSE
TORRB2,2023-01-20,continuation-active,FALSE,FALSE
TORRB2,2023-01-21,continuation-active,FALSE,FALSE
TORRB2,2023-01-22,continuation-active,FALSE,FALSE
TORRB2,2023-01-23,continuation-active,FALSE,FALSE
TORRB2,2023-01-24,issued-pending,FALSE,FALSE
TORRB2,2023-01-25,boundary,FALSE,FALSE
TORRB2,2023-01-26,clean,TRUE,FALSE
TORRB2,2023-01-27,clean,TRUE,FALSE
TORRB2,2023-01-28,clean,TRUE,FALSE
TORRB2,2023-01-29,clean,TRUE,FALSE
TORRB2,2023-01-30,continuation-active,FALSE,FALSE
TORRB2,2023-01-31,clean,TRUE,FALSE
TORRB2,2023-02-01,continuation-active,FALSE,FALSE
TORRB2,2023-02-02,clean,TRUE,FALSE
TORRB2,2023-02-03,continuation-active,FALSE,FALSE
TORRB2,2023-02-04,clean,TRUE,FALSE
TORRB2,2023-02-05,clean,TRUE,FALSE
TORRB2,2023-02-06,continuation-active,FALSE,FALSE
TORRB2,2023-02-07,clean,TRUE,FALSE
TORRB2,2023-02-08,continuation-active,FALSE,FALSE
TORRB2,2023-02-09,clean,TRUE,FALSE
TORRB2,2023-02-10,issued-pending,FALSE,FALSE
TORRB2,2023-02-11,issued-pending,FALSE,FALSE
TORRB2,2023-02-12,continuation-active,FALSE,FALSE
TORRB2,2023-02-13,continuation-active,FALSE,FALSE
TORRB2,2023-02-14,issued-pending,FALSE,FALSE
TORRB2,2023-02-15,issued-pending,FALSE,FALSE
TORRB2,2023-02-16,boundary,FALSE,FALSE
TORRB2,2023-02-17,clean,TRUE,FALSE
TORRB2,2023-02-18,issued-pending,FALSE,FALSE
TORRB2,2023-02-19,issued-pending,FALSE,FALSE
TORRB2,2023-02-20,issued-pending,FALSE,FALSE
TORRB2,2023-02-21,continuation-active,FALSE,FALSE
TORRB2,2023-02-22,continuation-active,FALSE,FALSE
TORRB2,2023-02-23,boundary,FALSE,FALSE
TORRB2,2023-02-24,issued-pending,FALSE,FALSE
TORRB2,2023-02-25,issued-pending,FALSE,FALSE
TORRB2,2023-02-26,continuation-active,FALSE,FALSE
TORRB2,2023-02-27,continuation-active,FALSE,FALSE
TORRB2,2023-02-28,clean,TRUE,FALSE
TORRB2,2023-03-01,continuation-active,FALSE,FALSE
TORRB2,2023-03-02,clean,TRUE,FALSE
TORRB2,2023-03-03,continuation-active,FALSE,FALSE
TORRB2,2023-03-04,clean,TRUE,FALSE
TORRB2,2023-03-05,continuation-active,FALSE,FALSE
TORRB2,2023-03-06,continuation-active,FALSE,FALSE
TORRB2,2023-03-07,continuation-active,FALSE,TRUE
TORRB2,2023-03-08,continuation-active,FALSE,TRUE
TORRB2,2023-03-09,continuation-active,FALSE,FALSE
TORRB2,2023-03-10,clean,TRUE,FALSE
TORRB2,2023-03-11,clean,TRUE,FALSE
TORRB2,2023-03-12,continuation-active,FALSE,FALSE
TORRB2,2023-03-13,clean,TRUE,FALSE
TORRB2,2023-03-14,clean,TRUE,FALSE
TORRB2,2023-03-15,clean,TRUE,FALSE
TORRB2,2023-03-16,clean,TRUE,FALSE
TORRB2,2023-03-17,clean,TRUE,FALSE
TORRB2,2023-03-18,clean,TRUE,FALSE
TORRB2,2023-03-19,clean,TRUE,FALSE
TORRB2,2023-03-20,clean,TRUE,FALSE
TORRB2,2023-03-21,clean,TRUE,FALSE
TORRB2,2023-03-22,clean,TRUE,FALSE
TORRB2,2023-03-23,clean,TRUE,FALSE
TORRB2,2023-03-24,clean,TRUE,FALSE
TORRB2,2023-03-25,clean,TRUE,FALSE
