DUID,d0,d1,ma1,ch1,ab1,ma0,ch0,ab0,d_ma,d_ch,d_ab,reg,material,grp
PPCCGT,2022-03-26,2022-03-28,414.340277777778,414.340277777778,0,254.746527777778,254.746527777778,9.08333333333333,159.59375,159.59375,-9.08333333333333,478,TRUE,quiet
PPCCGT,2022-03-27,2022-03-29,306.083333333333,306.083333333333,0,305.052083333333,305.052083333333,8.08333333333333,1.03125,1.03125,-8.08333333333333,478,FALSE,quiet
PPCCGT,2022-04-02,2022-04-04,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-03,2022-04-05,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-04,2022-04-06,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-05,2022-04-07,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-06,2022-04-08,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-07,2022-04-09,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-08,2022-04-10,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-09,2022-04-11,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-10,2022-04-12,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-11,2022-04-13,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-12,2022-04-14,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-13,2022-04-15,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-14,2022-04-16,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-15,2022-04-17,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-16,2022-04-18,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-17,2022-04-19,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-18,2022-04-20,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-19,2022-04-21,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-20,2022-04-22,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-21,2022-04-23,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-22,2022-04-24,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-23,2022-04-25,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-24,2022-04-26,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-25,2022-04-27,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-26,2022-04-28,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-27,2022-04-29,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-28,2022-04-30,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-29,2022-05-01,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-04-30,2022-05-02,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-05-01,2022-05-03,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-05-02,2022-05-04,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-05-03,2022-05-05,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-05-04,2022-05-06,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-05-05,2022-05-07,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-05-06,2022-05-08,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-05-07,2022-05-09,0,0,24,0,0,24,0,0,0,478,FALSE,quiet
PPCCGT,2022-05-13,2022-05-15,289.8125,235.447916666667,7.08333333333333,96.4444444444445,96.4444444444445,16.5,193.368055555556,139.003472222222,-9.41666666666667,478,TRUE,quiet
PPCCGT,2022-05-14,2022-05-16,307.9375,267.53125,5.58333333333333,253.399305555556,253.399305555556,11.0833333333333,54.5381944444445,14.1319444444445,-5.5,478,TRUE,quiet
PPCCGT,2022-05-15,2022-05-17,495.479166666667,404.458333333333,0,289.8125,235.447916666667,7.08333333333333,205.666666666667,169.010416666667,-7.08333333333333,478,TRUE,quiet
PPCCGT,2022-05-16,2022-05-18,497.041666666667,403,0,307.9375,267.53125,5.58333333333333,189.104166666667,135.46875,-5.58333333333333,478,TRUE,quiet
PPCCGT,2022-05-17,2022-05-19,306.8125,277.9375,0,495.479166666667,404.458333333333,0,-188.666666666667,-126.520833333333,0,478,TRUE,quiet
PPCCGT,2022-05-18,2022-05-20,249.645833333333,249.645833333333,0,497.041666666667,403,0,-247.395833333333,-153.354166666667,0,478,TRUE,quiet
PPCCGT,2022-05-19,2022-05-21,182.024305555556,182.024305555556,6.58333333333333,306.8125,277.9375,0,-124.788194444444,-95.9131944444445,6.58333333333333,478,TRUE,quiet
PPCCGT,2022-05-20,2022-05-22,181.607638888889,181.503472222222,6.58333333333333,249.645833333333,249.645833333333,0,-68.0381944444445,-68.1423611111111,6.58333333333333,478,TRUE,quiet
PPCCGT,2022-05-21,2022-05-23,246.979166666667,246.979166666667,0,182.024305555556,182.024305555556,6.58333333333333,64.9548611111111,64.9548611111111,-6.58333333333333,478,TRUE,quiet
PPCCGT,2022-05-22,2022-05-24,314.472222222222,266.569444444444,0,181.607638888889,181.503472222222,6.58333333333333,132.864583333333,85.0659722222222,-6.58333333333333,478,TRUE,quiet
PPCCGT,2022-05-23,2022-05-25,371.881944444444,307.552083333333,0,246.979166666667,246.979166666667,0,124.902777777778,60.5729166666667,0,478,TRUE,quiet
PPCCGT,2022-05-24,2022-05-26,495.291666666667,385.25,0,314.472222222222,266.569444444444,0,180.819444444444,118.680555555556,0,478,TRUE,quiet
PPCCGT,2022-05-25,2022-05-27,496.541666666667,409.6875,0,371.881944444444,307.552083333333,0,124.659722222222,102.135416666667,0,478,TRUE,quiet
PPCCGT,2022-05-26,2022-05-28,487.416666666667,339.6875,0,495.291666666667,385.25,0,-7.875,-45.5625,0,478,TRUE,quiet
PPCCGT,2022-05-27,2022-05-29,232.232638888889,165.767361111111,6.08333333333333,496.541666666667,409.6875,0,-264.309027777778,-243.920138888889,6.08333333333333,478,TRUE,quiet
PPCCGT,2022-05-28,2022-05-30,273.916666666667,228.444444444444,4,487.416666666667,339.6875,0,-213.5,-111.243055555556,4,478,TRUE,quiet
PPCCGT,2022-05-29,2022-05-31,193.53125,141.652777777778,12.0833333333333,232.232638888889,165.767361111111,6.08333333333333,-38.7013888888889,-24.1145833333333,6,478,TRUE,quiet
PPCCGT,2022-05-30,2022-06-01,482.125,332.5,0,273.916666666667,228.444444444444,4,208.208333333333,104.055555555556,-4,478,TRUE,quiet
PPCCGT,2022-05-31,2022-06-02,499.4375,358.166666666667,0,193.53125,141.652777777778,12.0833333333333,305.90625,216.513888888889,-12.0833333333333,478,TRUE,quiet
PPCCGT,2022-06-01,2022-06-03,462.8125,340.458333333333,0,482.125,332.5,0,-19.3125,7.95833333333331,0,478,FALSE,quiet
PPCCGT,2022-06-02,2022-06-04,150.857638888889,150.857638888889,9.58333333333333,499.4375,358.166666666667,0,-348.579861111111,-207.309027777778,9.58333333333333,478,TRUE,quiet
PPCCGT,2022-06-03,2022-06-05,221.767361111111,168.510416666667,11.5833333333333,462.8125,340.458333333333,0,-241.045138888889,-171.947916666667,11.5833333333333,478,TRUE,quiet
PPCCGT,2022-06-04,2022-06-06,250.927083333333,182.048611111111,11.5833333333333,150.857638888889,150.857638888889,9.58333333333333,100.069444444444,31.1909722222222,2,478,TRUE,quiet
PPCCGT,2022-06-05,2022-06-07,465.465277777778,332.434027777778,0,221.767361111111,168.510416666667,11.5833333333333,243.697916666667,163.923611111111,-11.5833333333333,478,TRUE,quiet
PPCCGT,2022-06-06,2022-06-08,500,352.916666666667,0,250.927083333333,182.048611111111,11.5833333333333,249.072916666667,170.868055555556,-11.5833333333333,478,TRUE,quiet
PPCCGT,2022-06-07,2022-06-09,433.423611111111,310.163194444444,0,465.465277777778,332.434027777778,0,-32.0416666666667,-22.2708333333333,0,478,TRUE,quiet
PPCCGT,2022-06-08,2022-06-10,437.965277777778,309.184027777778,0,500,352.916666666667,0,-62.0347222222222,-43.7326388888889,0,478,TRUE,quiet
PPCCGT,2022-06-09,2022-06-11,251.447916666667,181.631944444444,6.58333333333333,433.423611111111,310.163194444444,0,-181.975694444444,-128.53125,6.58333333333333,478,TRUE,quiet
PPCCGT,2022-06-10,2022-06-12,392.215277777778,293.934027777778,0,437.965277777778,309.184027777778,0,-45.75,-15.25,0,478,TRUE,quiet
PPCCGT,2022-06-22,2022-06-24,444.548611111111,438.395833333333,2.25,496.5625,0,0,-52.0138888888889,438.395833333333,2.25,478,TRUE,quiet
PPCCGT,2022-06-23,2022-06-25,272.09375,272.09375,6.08333333333333,134.302083333333,134.114583333333,11.25,137.791666666667,137.979166666667,-5.16666666666667,478,TRUE,quiet
PPCCGT,2022-06-24,2022-06-26,499.3125,499.3125,0,444.548611111111,438.395833333333,2.25,54.7638888888889,60.9166666666667,-2.25,478,TRUE,quiet
PPCCGT,2022-06-25,2022-06-27,499.6875,360.520833333333,0,272.09375,272.09375,6.08333333333333,227.59375,88.4270833333333,-6.08333333333333,478,TRUE,quiet
PPCCGT,2022-06-26,2022-06-28,499.229166666667,358.729166666667,0,499.3125,499.3125,0,-0.0833333333333144,-140.583333333333,0,478,TRUE,quiet
PPCCGT,2022-06-27,2022-06-29,475.590277777778,338.350694444444,0,499.6875,360.520833333333,0,-24.0972222222222,-22.1701388888889,0,478,TRUE,quiet
PPCCGT,2022-06-28,2022-06-30,499.229166666667,358.375,0,499.229166666667,358.729166666667,0,0,-0.354166666666686,0,478,FALSE,quiet
PPCCGT,2022-06-29,2022-07-01,317.708333333333,228.083333333333,0,475.590277777778,338.350694444444,0,-157.881944444444,-110.267361111111,0,478,TRUE,quiet
PPCCGT,2022-06-30,2022-07-02,250,180.208333333333,0,499.229166666667,358.375,0,-249.229166666667,-178.166666666667,0,478,TRUE,quiet
PPCCGT,2022-07-01,2022-07-03,274.809027777778,200.46875,6.08333333333333,317.708333333333,228.083333333333,0,-42.8993055555555,-27.6145833333333,6.08333333333333,478,TRUE,quiet
PPCCGT,2022-07-02,2022-07-04,404.305555555556,284.951388888889,0,250,180.208333333333,0,154.305555555556,104.743055555556,0,478,TRUE,quiet
PPCCGT,2022-07-03,2022-07-05,347.739583333333,252.927083333333,2.58333333333333,274.809027777778,200.46875,6.08333333333333,72.9305555555555,52.4583333333333,-3.5,478,TRUE,quiet
PPCCGT,2022-07-04,2022-07-06,489.5625,350.375,0,404.305555555556,284.951388888889,0,85.2569444444445,65.4236111111111,0,478,TRUE,quiet
PPCCGT,2022-07-05,2022-07-07,439.131944444445,316.267361111111,0,347.739583333333,252.927083333333,2.58333333333333,91.3923611111112,63.3402777777777,-2.58333333333333,478,TRUE,quiet
PPCCGT,2022-07-06,2022-07-08,500,358.770833333333,0,489.5625,350.375,0,10.4375,8.39583333333331,0,478,FALSE,quiet
PPCCGT,2022-07-07,2022-07-09,502.1875,380.729166666667,0,439.131944444445,316.267361111111,0,63.0555555555555,64.4618055555556,0,478,TRUE,quiet
PPCCGT,2022-07-08,2022-07-10,350.590277777778,253.996527777778,3.5,500,358.770833333333,0,-149.409722222222,-104.774305555556,3.5,478,TRUE,quiet
PPCCGT,2022-07-09,2022-07-11,438.947916666667,316.888888888889,2.58333333333333,502.1875,380.729166666667,0,-63.2395833333333,-63.8402777777778,2.58333333333333,478,TRUE,quiet
PPCCGT,2022-07-10,2022-07-12,500,360.25,0,350.590277777778,253.996527777778,3.5,149.409722222222,106.253472222222,-3.5,478,TRUE,quiet
PPCCGT,2022-07-11,2022-07-13,499.770833333333,360.1875,0,438.947916666667,316.888888888889,2.58333333333333,60.8229166666666,43.2986111111111,-2.58333333333333,478,TRUE,quiet
PPCCGT,2022-07-12,2022-07-14,499.5625,360.375,0,500,360.25,0,-0.4375,0.125,0,478,FALSE,quiet
PPCCGT,2022-07-19,2022-07-21,433.444444444444,310.267361111111,0,500,364.208333333333,0,-66.5555555555556,-53.9409722222222,0,478,TRUE,quiet
PPCCGT,2022-07-20,2022-07-22,148.666666666667,107.708333333333,14.75,499.958333333333,362.208333333333,0,-351.291666666667,-254.5,14.75,478,TRUE,quiet
PPCCGT,2022-07-21,2022-07-23,269.239583333333,194.28125,10.5833333333333,433.444444444444,310.267361111111,0,-164.204861111111,-115.986111111111,10.5833333333333,478,TRUE,quiet
PPCCGT,2022-07-22,2022-07-24,46.875,46.4583333333333,19.5,148.666666666667,107.708333333333,14.75,-101.791666666667,-61.25,4.75,478,TRUE,quiet
PPCCGT,2022-07-23,2022-07-25,108.833333333333,76.1666666666667,13.25,269.239583333333,194.28125,10.5833333333333,-160.40625,-118.114583333333,2.66666666666667,478,TRUE,quiet
PPCCGT,2022-07-24,2022-07-26,352.017361111111,252.635416666667,5.58333333333333,46.875,46.4583333333333,19.5,305.142361111111,206.177083333333,-13.9166666666667,478,TRUE,quiet
PPCCGT,2022-07-25,2022-07-27,439.111111111111,316.038194444444,0,108.833333333333,76.1666666666667,13.25,330.277777777778,239.871527777778,-13.25,478,TRUE,quiet
PPCCGT,2022-07-26,2022-07-28,499.875,492.0625,0,352.017361111111,252.635416666667,5.58333333333333,147.857638888889,239.427083333333,-5.58333333333333,478,TRUE,quiet
PPCCGT,2022-07-27,2022-07-29,468.229166666667,444.229166666667,0,439.111111111111,316.038194444444,0,29.1180555555556,128.190972222222,0,478,TRUE,quiet
PPCCGT,2022-07-28,2022-07-30,124.815972222222,124.815972222222,12.0833333333333,499.875,492.0625,0,-375.059027777778,-367.246527777778,12.0833333333333,478,TRUE,quiet
PPCCGT,2022-07-29,2022-07-31,77.9409722222222,77.9409722222222,16.5833333333333,468.229166666667,444.229166666667,0,-390.288194444444,-366.288194444444,16.5833333333333,478,TRUE,quiet
PPCCGT,2022-08-07,2022-08-09,248.791666666667,247.770833333333,0,187.315972222222,185.982638888889,6.08333333333333,61.4756944444444,61.7881944444445,-6.08333333333333,478,TRUE,quiet
PPCCGT,2022-08-08,2022-08-10,77.9409722222222,77.9409722222222,16.5833333333333,249.333333333333,249.333333333333,0,-171.392361111111,-171.392361111111,16.5833333333333,478,TRUE,quiet
PPCCGT,2022-08-09,2022-08-11,83.1493055555556,83.1493055555556,16.0833333333333,248.791666666667,247.770833333333,0,-165.642361111111,-164.621527777778,16.0833333333333,478,TRUE,quiet
PPCCGT,2022-08-10,2022-08-12,228.982638888889,228.982638888889,2.08333333333333,77.9409722222222,77.9409722222222,16.5833333333333,151.041666666667,151.041666666667,-14.5,478,TRUE,quiet
PPCCGT,2022-08-11,2022-08-13,124.815972222222,124.784722222222,12.0833333333333,83.1493055555556,83.1493055555556,16.0833333333333,41.6666666666667,41.6354166666667,-4,478,TRUE,quiet
PPCCGT,2022-08-12,2022-08-14,130.024305555556,130.024305555556,11.5833333333333,228.982638888889,228.982638888889,2.08333333333333,-98.9583333333334,-98.9583333333334,9.5,478,TRUE,quiet
PPCCGT,2022-08-13,2022-08-15,182.107638888889,182.107638888889,6.58333333333333,124.815972222222,124.784722222222,12.0833333333333,57.2916666666667,57.3229166666667,-5.5,478,TRUE,quiet
PPCCGT,2022-08-14,2022-08-16,249.125,249.125,0,130.024305555556,130.024305555556,11.5833333333333,119.100694444444,119.100694444444,-11.5833333333333,478,TRUE,quiet
PPCCGT,2022-08-15,2022-08-17,66.5208333333333,66.5208333333333,17.5,182.107638888889,182.107638888889,6.58333333333333,-115.586805555556,-115.586805555556,10.9166666666667,478,TRUE,quiet
PPCCGT,2022-08-16,2022-08-18,82.7916666666667,82.7916666666667,16.25,249.125,249.125,0,-166.333333333333,-166.333333333333,16.25,478,TRUE,quiet
PPCCGT,2022-08-17,2022-08-19,46.875,44.7916666666667,19.5,66.5208333333333,66.5208333333333,17.5,-19.6458333333333,-21.7291666666667,2,478,FALSE,quiet
PPCCGT,2022-08-18,2022-08-20,129.645833333333,129.645833333333,11.75,82.7916666666667,82.7916666666667,16.25,46.8541666666667,46.8541666666667,-4.5,478,TRUE,quiet
PPCCGT,2022-08-19,2022-08-21,135.232638888889,135.232638888889,11.0833333333333,46.875,44.7916666666667,19.5,88.3576388888889,90.4409722222222,-8.41666666666667,478,TRUE,quiet
PPCCGT,2022-08-20,2022-08-22,77.6145833333333,77.6145833333333,16.75,129.645833333333,129.645833333333,11.75,-52.03125,-52.03125,5,478,TRUE,quiet
PPCCGT,2022-08-21,2022-08-23,176.899305555556,176.899305555556,7.08333333333333,135.232638888889,135.232638888889,11.0833333333333,41.6666666666667,41.6666666666667,-4,478,TRUE,quiet
PPCCGT,2022-08-22,2022-08-24,250,250,0,77.6145833333333,77.6145833333333,16.75,172.385416666667,172.385416666667,-16.75,478,TRUE,quiet
PPCCGT,2022-08-23,2022-08-25,250,250,0,176.899305555556,176.899305555556,7.08333333333333,73.1006944444445,73.1006944444445,-7.08333333333333,478,TRUE,quiet
PPCCGT,2022-08-24,2022-08-26,249.854166666667,249.854166666667,0,250,250,0,-0.145833333333343,-0.145833333333343,0,478,FALSE,quiet
PPCCGT,2022-08-31,2022-09-02,250,250,0,250,250,0,0,0,0,478,FALSE,quiet
PPCCGT,2022-09-01,2022-09-03,140.440972222222,140.440972222222,10.5833333333333,250,250,0,-109.559027777778,-109.559027777778,10.5833333333333,478,TRUE,quiet
PPCCGT,2022-09-02,2022-09-04,166.482638888889,166.482638888889,8.08333333333333,250,250,0,-83.5173611111111,-83.5173611111111,8.08333333333333,478,TRUE,quiet
PPCCGT,2022-09-03,2022-09-05,249.75,249.75,0,140.440972222222,140.440972222222,10.5833333333333,109.309027777778,109.309027777778,-10.5833333333333,478,TRUE,quiet
PPCCGT,2022-09-04,2022-09-06,217.125,217.125,3,166.482638888889,166.482638888889,8.08333333333333,50.6423611111111,50.6423611111111,-5.08333333333333,478,TRUE,quiet
PPCCGT,2022-09-23,2022-09-25,243.145833333333,238.125,0,234.208333333333,234.208333333333,1.5,8.9375,3.91666666666666,-1.5,478,FALSE,quiet
PPCCGT,2022-09-24,2022-09-26,187.315972222222,187.315972222222,6.08333333333333,124.899305555556,124.899305555556,12.0833333333333,62.4166666666667,62.4166666666667,-6,478,TRUE,quiet
PPCCGT,2022-09-25,2022-09-27,114.399305555556,114.399305555556,13.0833333333333,243.145833333333,238.125,0,-128.746527777778,-123.725694444444,13.0833333333333,478,TRUE,quiet
PPCCGT,2022-09-26,2022-09-28,145.302083333333,143.739583333333,10.25,187.315972222222,187.315972222222,6.08333333333333,-42.0138888888889,-43.5763888888889,4.16666666666667,478,TRUE,quiet
PPCCGT,2022-09-27,2022-09-29,156.065972222222,156.065972222222,9.08333333333333,114.399305555556,114.399305555556,13.0833333333333,41.6666666666667,41.6666666666667,-4,478,TRUE,quiet
PPCCGT,2022-09-28,2022-09-30,161.211805555556,160.371527777778,8.58333333333333,145.302083333333,143.739583333333,10.25,15.9097222222222,16.6319444444444,-1.66666666666667,478,FALSE,quiet
PPCCGT,2022-09-29,2022-10-01,165.888888888889,165.888888888889,8.08333333333333,156.065972222222,156.065972222222,9.08333333333333,9.82291666666666,9.82291666666666,-1,478,FALSE,quiet
PPCCGT,2022-09-30,2022-10-02,154.315972222222,154.315972222222,9.08333333333333,161.211805555556,160.371527777778,8.58333333333333,-6.89583333333331,-6.05555555555554,0.5,478,FALSE,quiet
PPCCGT,2022-10-01,2022-10-03,178.763888888889,178.763888888889,6.58333333333333,165.888888888889,165.888888888889,8.08333333333333,12.875,12.875,-1.5,478,FALSE,quiet
PPCCGT,2022-10-02,2022-10-04,112.534722222222,112.534722222222,13.0833333333333,154.315972222222,154.315972222222,9.08333333333333,-41.78125,-41.78125,4,478,TRUE,quiet
PPCCGT,2022-10-03,2022-10-05,245.458333333333,245.458333333333,0,178.763888888889,178.763888888889,6.58333333333333,66.6944444444445,66.6944444444445,-6.58333333333333,478,TRUE,quiet
PPCCGT,2022-10-04,2022-10-06,174.763888888889,174.763888888889,7.08333333333333,112.534722222222,112.534722222222,13.0833333333333,62.2291666666667,62.2291666666667,-6,478,TRUE,quiet
PPCCGT,2022-10-05,2022-10-07,166.482638888889,166.482638888889,8.08333333333333,245.458333333333,245.458333333333,0,-78.9756944444445,-78.9756944444445,8.08333333333333,478,TRUE,quiet
PPCCGT,2022-10-06,2022-10-08,166.482638888889,166.482638888889,8.08333333333333,174.763888888889,174.763888888889,7.08333333333333,-8.28125,-8.28125,1,478,FALSE,quiet
PPCCGT,2022-10-07,2022-10-09,166.430555555556,166.430555555556,8.08333333333333,166.482638888889,166.482638888889,8.08333333333333,-0.0520833333333428,-0.0520833333333428,0,478,FALSE,quiet
PPCCGT,2022-10-08,2022-10-10,123.243055555556,123.243055555556,12.0833333333333,166.482638888889,166.482638888889,8.08333333333333,-43.2395833333333,-43.2395833333333,4,478,TRUE,quiet
PPCCGT,2022-10-09,2022-10-11,108.097222222222,108.097222222222,13.0833333333333,166.430555555556,166.430555555556,8.08333333333333,-58.3333333333333,-58.3333333333333,5,478,TRUE,quiet
PPCCGT,2022-10-10,2022-10-12,249.625,249.625,0,123.243055555556,123.243055555556,12.0833333333333,126.381944444444,126.381944444444,-12.0833333333333,478,TRUE,quiet
PPCCGT,2022-10-11,2022-10-13,208.104166666667,208.104166666667,4,108.097222222222,108.097222222222,13.0833333333333,100.006944444444,100.006944444444,-9.08333333333333,478,TRUE,quiet
PPCCGT,2022-10-12,2022-10-14,114.020833333333,114.020833333333,13.25,249.625,249.625,0,-135.604166666667,-135.604166666667,13.25,478,TRUE,quiet
PPCCGT,2022-10-13,2022-10-15,154.961805555556,154.961805555556,9.08333333333333,208.104166666667,208.104166666667,4,-53.1423611111111,-53.1423611111111,5.08333333333333,478,TRUE,quiet
PPCCGT,2022-10-14,2022-10-16,160.940972222222,160.940972222222,8.58333333333333,114.020833333333,114.020833333333,13.25,46.9201388888889,46.9201388888889,-4.66666666666667,478,TRUE,quiet
PPCCGT,2022-10-15,2022-10-17,163.576388888889,160.618055555556,8.08333333333333,154.961805555556,154.961805555556,9.08333333333333,8.61458333333334,5.65625,-1,478,FALSE,quiet
PPCCGT,2022-10-16,2022-10-18,245.3125,245.3125,0,160.940972222222,160.940972222222,8.58333333333333,84.3715277777778,84.3715277777778,-8.58333333333333,478,TRUE,quiet
PPCCGT,2022-10-17,2022-10-19,163.951388888889,163.951388888889,8.08333333333333,163.576388888889,160.618055555556,8.08333333333333,0.375,3.33333333333334,0,478,FALSE,quiet
PPCCGT,2022-10-18,2022-10-20,169.305555555556,169.305555555556,7.58333333333333,245.3125,245.3125,0,-76.0069444444445,-76.0069444444445,7.58333333333333,478,TRUE,quiet
PPCCGT,2022-10-19,2022-10-21,241.958333333333,241.958333333333,0,163.951388888889,163.951388888889,8.08333333333333,78.0069444444445,78.0069444444445,-8.08333333333333,478,TRUE,quiet
PPCCGT,2022-10-20,2022-10-22,240.875,240.875,0,169.305555555556,169.305555555556,7.58333333333333,71.5694444444445,71.5694444444445,-7.58333333333333,478,TRUE,quiet
PPCCGT,2022-10-21,2022-10-23,36.3541666666667,36.3541666666667,20.5,241.958333333333,241.958333333333,0,-205.604166666667,-205.604166666667,20.5,478,TRUE,quiet
PPCCGT,2022-10-22,2022-10-24,166.774305555556,166.774305555556,7.58333333333333,240.875,240.875,0,-74.1006944444445,-74.1006944444445,7.58333333333333,478,TRUE,quiet
PPCCGT,2022-10-23,2022-10-25,248.645833333333,248.645833333333,0,36.3541666666667,36.3541666666667,20.5,212.291666666667,212.291666666667,-20.5,478,TRUE,quiet
PPCCGT,2022-11-04,2022-11-06,97.6597222222222,97.6597222222222,14.5,134.295138888889,134.295138888889,11.0833333333333,-36.6354166666667,-36.6354166666667,3.41666666666667,478,TRUE,quiet
PPCCGT,2022-11-05,2022-11-07,175.28125,175.28125,7.33333333333333,108.354166666667,108.354166666667,13.75,66.9270833333333,66.9270833333333,-6.41666666666667,478,TRUE,quiet
PPCCGT,2022-11-06,2022-11-08,263.482638888889,258.690972222222,0,97.6597222222222,97.6597222222222,14.5,165.822916666667,161.03125,-14.5,478,TRUE,quiet
PPCCGT,2022-11-07,2022-11-09,73.4618055555556,73.4618055555556,16.5833333333333,175.28125,175.28125,7.33333333333333,-101.819444444444,-101.819444444444,9.25,478,TRUE,quiet
PPCCGT,2022-11-08,2022-11-10,295.552083333333,295.517361111111,6.08333333333333,263.482638888889,258.690972222222,0,32.0694444444444,36.8263888888889,6.08333333333333,478,TRUE,quiet
PPCCGT,2022-11-09,2022-11-11,286.427083333333,286.427083333333,7.08333333333333,73.4618055555556,73.4618055555556,16.5833333333333,212.965277777778,212.965277777778,-9.5,478,TRUE,quiet
PPCCGT,2022-11-10,2022-11-12,341.340277777778,341.340277777778,0,295.552083333333,295.517361111111,6.08333333333333,45.7881944444445,45.8229166666667,-6.08333333333333,478,TRUE,quiet
PPCCGT,2022-11-11,2022-11-13,30.1041666666667,30.1041666666667,21,286.427083333333,286.427083333333,7.08333333333333,-256.322916666667,-256.322916666667,13.9166666666667,478,TRUE,quiet
PPCCGT,2022-11-12,2022-11-14,354.034722222222,354.034722222222,0,341.340277777778,341.340277777778,0,12.6944444444445,12.6944444444445,0,478,FALSE,quiet
PPCCGT,2022-11-13,2022-11-15,357.482638888889,357.482638888889,6.08333333333333,30.1041666666667,30.1041666666667,21,327.378472222222,327.378472222222,-14.9166666666667,478,TRUE,quiet
PPCCGT,2022-11-14,2022-11-16,420.934027777778,420.934027777778,0,354.034722222222,354.034722222222,0,66.8993055555556,66.8993055555556,0,478,TRUE,quiet
PPCCGT,2022-11-15,2022-11-17,299.125,299.125,8.58333333333333,357.482638888889,357.482638888889,6.08333333333333,-58.3576388888889,-58.3576388888889,2.5,478,TRUE,quiet
PPCCGT,2022-11-16,2022-11-18,162.430555555556,162.430555555556,7.58333333333333,420.934027777778,420.934027777778,0,-258.503472222222,-258.503472222222,7.58333333333333,478,TRUE,quiet
PPCCGT,2022-11-23,2022-11-25,238.197916666667,233.645833333333,9.58333333333333,425.506944444444,425.454861111111,0,-187.309027777778,-191.809027777778,9.58333333333333,478,TRUE,quiet
PPCCGT,2022-11-24,2022-11-26,181.4375,171.798611111111,13.5833333333333,336.322916666667,335.166666666667,6.58333333333333,-154.885416666667,-163.368055555556,7,478,TRUE,quiet
PPCCGT,2022-11-25,2022-11-27,205.8125,205.8125,13.5833333333333,238.197916666667,233.645833333333,9.58333333333333,-32.3854166666667,-27.8333333333333,4,478,TRUE,quiet
PPCCGT,2022-11-26,2022-11-28,312.666666666667,312.666666666667,8.08333333333333,181.4375,171.798611111111,13.5833333333333,131.229166666667,140.868055555556,-5.5,478,TRUE,quiet
PPCCGT,2022-11-27,2022-11-29,311.645833333333,310.677083333333,8.08333333333333,205.8125,205.8125,13.5833333333333,105.833333333333,104.864583333333,-5.5,478,TRUE,quiet
PPCCGT,2022-12-04,2022-12-06,193.243055555556,192.881944444444,13.75,107.149305555556,106.267361111111,13.0833333333333,86.09375,86.6145833333333,0.666666666666666,478,TRUE,quiet
PPCCGT,2022-12-05,2022-12-07,55.6041666666667,55.6041666666667,21,96.6909722222222,96.6909722222222,14.75,-41.0868055555556,-41.0868055555556,6.25,478,TRUE,quiet
